fid,cid,PC1,PC2,PC3,PC4,PC5,PC6,percent.mt,sc_ge
HG00308,1156,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.2775252463409842,0.0
HG00308,1157,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.5592469631828157,0.0
HG00308,1158,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.617914640098089,0.0
HG00308,1159,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.1729395497304754,0.0
HG00308,1160,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.9848908657665028,0.0
HG00308,1161,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.3758568512141321,0.0
HG00308,1162,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.5369919990680704,0.0
HG00308,1163,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.2195959905563165,0.0
HG00308,1164,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.8414590211481265,0.0
HG00308,1165,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.0667025510542438,0.0
HG00308,1166,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.2199840067358671,0.0
HG00308,1167,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.3115725078258604,0.0
HG00308,1168,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.7413732060867125,0.0
HG00308,1169,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.1172764208028855,0.0
HG00308,1170,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.6220309413404272,0.0
HG00308,1171,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.0869827946700794,1.0
HG00308,1172,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.5689173493252638,0.0
HG00308,1173,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.8696888401179593,0.0
HG00308,1174,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.4404155016778645,0.0
HG00308,1175,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.6423620439633986,0.0
HG00308,1176,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.5228913709177591,0.0
HG00308,1177,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.909687465646,0.0
HG00308,1178,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.2632917520276743,0.0
HG00308,1179,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.2025049986407037,0.0
HG00308,1180,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.7039613290125329,0.0
HG00308,1181,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.1372214644911693,0.0
HG00308,1182,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.6504862399048099,0.0
HG00308,1183,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.2405871266965452,0.0
HG00308,1184,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.7072889792614497,0.0
HG00308,1185,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.2129463788893141,0.0
HG00308,1186,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.9319536821441158,1.0
HG00308,1187,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.745632098578577,0.0
HG00308,1188,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.894785955602936,1.0
HG00308,1189,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.5762081165185275,1.0
HG00308,1190,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.6812865048617748,1.0
HG00308,1191,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.1019937912990504,0.0
HG00308,1192,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.397464871711474,0.0
HG00308,1193,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.0924984431110014,0.0
HG00308,1194,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.0971160844344716,0.0
HG00308,1195,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.0888665190593409,0.0
HG00308,1196,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.8431275972085326,0.0
HG00308,1197,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.9889121762441072,0.0
HG00308,1198,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.3422307718868561,0.0
HG00308,1199,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.761256073318015,0.0
HG00308,1200,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.525496285183066,0.0
HG00310,1201,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.12465070974486,0.0
HG00310,1202,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.8570784032952888,1.0
HG00310,1203,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.2801874285626159,0.0
HG00310,1204,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.4207142721647964,0.0
HG00310,1205,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.8044103168103413,0.0
HG00310,1206,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.7943109363891778,1.0
HG00310,1207,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.18862093569206,0.0
HG00310,1208,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.4343308954603414,0.0
HG00310,1209,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.3365115952520205,0.0
HG00310,1210,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.7434231224196975,0.0
HG00310,1211,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.3374265659490164,0.0
HG00310,1212,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.4684051341036807,1.0
HG00310,1213,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.757888943095695,0.0
HG00310,1214,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.6373871750503484,0.0
HG00310,1215,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.2573712311497793,0.0
HG00310,1216,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.6808732812381801,0.0
HG00310,1217,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.8815307686388141,0.0
HG00310,1218,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.2817292742423806,1.0
HG00310,1219,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.9383528560351908,1.0
HG00310,1220,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.9788674064570404,0.0
HG00310,1221,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.3261863955632804,0.0
HG00310,1222,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.2350851620565912,0.0
HG00310,1223,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.7843568314580198,0.0
HG00310,1224,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.1554251792796024,1.0
HG00310,1225,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.1808848937377342,0.0
HG00310,1226,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.223775253091608,0.0
HG00310,1227,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.675055374126316,0.0
HG00310,1228,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.4327794745130696,0.0
HG00310,1229,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.9690172200981908,0.0
HG00310,1230,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.7485303046279131,1.0
HG00310,1231,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.8557380228290151,0.0
HG00310,1232,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.3757375305729492,0.0
HG00310,1233,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.5332317596814441,0.0
HG00310,1234,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.0194944730900611,0.0
HG00310,1235,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.6435316242748798,0.0
HG00310,1236,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.127518172652278,0.0
HG00310,1237,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.9486898587487452,1.0
HG00310,1238,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.7475523847069759,1.0
HG00310,1239,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.0826304371857568,0.0
HG00310,1240,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.075422682096884,0.0
HG00310,1241,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.1911701442870933,1.0
HG00310,1242,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.990196273726554,1.0
HG00310,1243,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.520718214914121,0.0
HG00310,1244,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.8346823976422529,1.0
HG00310,1245,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.5441641628193917,0.0
HG00310,1246,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.7411793181994861,0.0
HG00310,1247,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.8275037549886869,1.0
HG00310,1248,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.5862096721322034,0.0
HG00310,1249,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.891823146911447,1.0
HG00310,1250,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.7093939036033772,0.0
HG00334,1251,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.4341417214782183,0.0
HG00334,1252,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.7261360526144607,0.0
HG00334,1253,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.0234542340211353,0.0
HG00334,1254,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.7249615268083542,0.0
HG00334,1255,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.0584060888654718,2.0
HG00334,1256,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.8126668853816482,0.0
HG00334,1257,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.1244890454688023,0.0
HG00334,1258,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.4391903537138207,0.0
HG00334,1259,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.5583633477287103,0.0
HG00334,1260,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.9114898994473568,2.0
HG00334,1261,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.3001000310248846,0.0
HG00334,1262,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.1373542164504454,0.0
HG00334,1263,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.0487135790438599,1.0
HG00334,1264,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.4442291645426989,1.0
HG00334,1265,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.6064668759976085,0.0
HG00334,1266,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.2157503962187891,0.0
HG00334,1267,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.4352756162296113,0.0
HG00334,1268,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.0917635595812572,0.0
HG00334,1269,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.1984085050419877,0.0
HG00334,1270,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.3331129328910002,0.0
HG00334,1271,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.4967553106202964,1.0
HG00334,1272,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.5222494584445074,1.0
HG00334,1273,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.9277733336214952,0.0
HG00334,1274,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.3919762207384607,1.0
HG00334,1275,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.3685621434480224,1.0
HG00334,1276,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.1334747594989536,0.0
HG00334,1277,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.5715230441733942,2.0
HG00334,1278,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.322154441342788,0.0
HG00334,1279,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.8319222976291873,0.0
HG00334,1280,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.7272157978199176,0.0
HG00334,1281,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.3426306911188455,0.0
HG00334,1282,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.7648964022205721,0.0
HG00334,1283,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.2950427224330222,0.0
HG00334,1284,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.7475887344362843,0.0
HG00334,1285,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.1576629814046841,0.0
HG00334,1286,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.4590091715499258,0.0
HG00334,1287,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.5785421133229182,0.0
HG00334,1288,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.7588042913805307,2.0
HG00334,1289,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.3002482337129304,0.0
HG00334,1290,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.245886140166692,0.0
HG00334,1291,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.7953446179722642,0.0
HG00334,1292,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.6906745339648476,1.0
HG00334,1293,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.7971689455628359,2.0
HG00334,1294,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.6646644379375661,0.0
HG00334,1295,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.0457357235413774,0.0
HG00334,1296,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.5853396418039737,0.0
HG00334,1297,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.7157467476154857,1.0
HG00334,1298,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.3936941153443839,0.0
HG00334,1299,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.0173261818348218,1.0
HG00334,1300,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.4595315505899785,2.0
HG00335,1301,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.7331053874058987,0.0
HG00335,1302,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.9423967602068436,0.0
HG00335,1303,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.6268502355733088,0.0
HG00335,1304,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.6335557891153007,0.0
HG00335,1305,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.9334926609576684,0.0
HG00335,1306,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.3407400382324287,1.0
HG00335,1307,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.7206931628950262,1.0
HG00335,1308,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.7956678653269798,1.0
HG00335,1309,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.9464571969791418,0.0
HG00335,1310,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.1522528776478023,0.0
HG00335,1311,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.4277604247584031,1.0
HG00335,1312,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.7519894297791166,1.0
HG00335,1313,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.4448692001215251,2.0
HG00335,1314,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.90464781705277,1.0
HG00335,1315,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.2938277980181898,0.0
HG00335,1316,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.9860748835601054,2.0
HG00335,1317,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.2529972491895201,0.0
HG00335,1318,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.1493987478033901,0.0
HG00335,1319,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.357725219786595,1.0
HG00335,1320,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.3875520028865049,0.0
HG00335,1321,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.7242223865399464,0.0
HG00335,1322,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.8262010991641764,0.0
HG00335,1323,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.7855342507907136,0.0
HG00335,1324,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.5286523881701944,1.0
HG00335,1325,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.4457783970274495,0.0
HG00335,1326,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.9364963782654744,1.0
HG00335,1327,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.7149171952259551,1.0
HG00335,1328,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.5874227224930367,1.0
HG00335,1329,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.8580132582129422,0.0
HG00335,1330,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.5059282304745133,0.0
HG00335,1331,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.45342098028501,0.0
HG00335,1332,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.2693603393183635,1.0
HG00335,1333,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.7558509434822529,0.0
HG00335,1334,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.1598651005221107,1.0
HG00335,1335,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.9020389215827186,0.0
HG00335,1336,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.329570916880571,2.0
HG00335,1337,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.0332618349698605,1.0
HG00335,1338,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.6168738344555958,0.0
HG00335,1339,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.6046858057946983,0.0
HG00335,1340,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.2264684162304528,0.0
HG00335,1341,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.2644569707141102,0.0
HG00335,1342,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.4804672949493032,0.0
HG00335,1343,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.3038971057516128,0.0
HG00335,1344,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.8596222825045523,0.0
HG00335,1345,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.430531936931515,0.0
HG00335,1346,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.3643609596912283,0.0
HG00335,1347,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.7133699331101654,0.0
HG00335,1348,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.4800085215540186,0.0
HG00335,1349,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.1966434810845465,0.0
HG00335,1350,-0.0696134,0.116788,0.0576217,0.00498598,0.0176672,-0.0125792,0.956231745547822,1.0
HG00337,1351,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.5826242127983086,0.0
HG00337,1352,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.6712196868617694,0.0
HG00337,1353,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.8513709551935893,0.0
HG00337,1354,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.8349915162842981,0.0
HG00337,1355,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.0926570232278246,0.0
HG00337,1356,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.9928953759382404,0.0
HG00337,1357,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.5628181341977544,0.0
HG00337,1358,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.2065218447336669,3.0
HG00337,1359,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.6984649526569261,0.0
HG00337,1360,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.1297803045027175,0.0
HG00337,1361,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.9459249343456332,0.0
HG00337,1362,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.3938517469378766,0.0
HG00337,1363,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.8481199262309415,0.0
HG00337,1364,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.3555196671261836,0.0
HG00337,1365,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.5737180794156833,0.0
HG00337,1366,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.3041998110792872,0.0
HG00337,1367,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.4722806099745881,3.0
HG00337,1368,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.5708539462097549,0.0
HG00337,1369,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.5682460162757328,3.0
HG00337,1370,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.7493056376876202,0.0
HG00337,1371,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.0793909035236893,0.0
HG00337,1372,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.664327627889913,0.0
HG00337,1373,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.3462275330532405,0.0
HG00337,1374,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.9104868558839608,2.0
HG00337,1375,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.2808931776107972,0.0
HG00337,1376,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.971111326558378,0.0
